product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
41,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.",420.75,39.45,electronics,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam,396,Goldenrod,small,6.7,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,2021-06-22,4.8,750,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat,3.0,743,express,44.2
42,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",31.29,3.68,clothing,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo,425,Violet,medium,9.9,mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,2015-10-04,4.4,736,neque duis bibendum morbi non quam nec dui luctus rutrum nulla,3.2,65,standard,8.43
43,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",236.79,41.64,toys,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,367,Purple,small,7.2,morbi vel lectus in quam fringilla rhoncus mauris enim leo,2017-12-12,2.4,20,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,1.1,920,free,13.87
44,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",721.83,42.98,beauty,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,335,Turquoise,large,9.8,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,2015-11-27,3.3,390,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,2.5,86,free,4.04
45,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",509.77,46.28,beauty,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,46,Goldenrod,medium,6.9,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,2017-02-16,4.1,721,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,2.6,15,express,11.32
46,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",416.69,4.13,clothing,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras,41,Blue,medium,4.5,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,2012-06-05,1.3,224,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,3.5,668,standard,5.22
47,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.",282.39,32.68,toys,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,293,Green,extra large,3.5,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,2011-03-23,3.8,232,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis,3.5,716,express,32.68
48,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,278.04,10.91,clothing,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,368,Teal,large,6.0,duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,2019-02-04,2.5,409,congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,3.1,191,standard,46.82
49,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,125.66,10.77,home decor,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,968,Turquoise,medium,3.0,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,2011-08-08,4.8,660,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,3.1,986,standard,37.14
50,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,508.81,11.13,clothing,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,739,Goldenrod,medium,2.6,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum,2014-07-15,4.5,447,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,1.3,859,express,18.09
51,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",298.82,44.21,electronics,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,755,Maroon,medium,3.2,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,2020-11-20,3.1,184,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam,2.0,118,standard,39.22
52,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",906.49,7.14,home decor,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,256,Yellow,medium,6.2,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,2013-01-31,4.2,908,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,4.8,405,standard,21.3
53,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",429.7,19.83,beauty,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,847,Turquoise,medium,0.4,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,2021-11-17,3.4,662,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,3.2,434,standard,26.53
54,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.,916.99,49.89,clothing,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,353,Turquoise,large,9.7,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,2012-05-24,5.0,376,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,3.2,324,express,12.18
55,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,"In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",53.26,48.87,toys,proin at turpis a pede posuere nonummy integer non velit donec diam neque,892,Crimson,extra large,3.3,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,2011-10-16,4.9,423,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,4.2,237,free,14.98
56,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,119.45,10.9,beauty,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc,387,Yellow,extra large,8.8,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,2018-11-29,1.4,308,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,3.3,228,standard,28.59
57,proin at turpis a pede posuere nonummy integer non velit donec diam neque,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",814.35,38.57,home decor,non mi integer ac neque duis bibendum morbi non quam nec dui luctus,718,Mauv,large,7.3,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,2020-07-18,2.2,654,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,2.0,808,express,23.9
58,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",90.07,44.93,clothing,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,237,Red,extra large,9.7,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,2022-06-02,2.7,561,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,5.0,237,express,4.72
59,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,Etiam justo. Etiam pretium iaculis justo.,401.84,2.81,beauty,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,95,Orange,extra large,7.0,venenatis lacinia aenean sit amet justo morbi ut odio cras,2021-07-31,4.2,853,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,2.5,607,free,40.78
60,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",564.11,36.2,beauty,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,790,Blue,large,4.5,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,2018-03-22,1.1,393,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,2.4,212,free,6.06
61,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,529.91,22.39,electronics,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,69,Purple,large,8.4,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,2018-08-01,1.3,373,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,2.1,153,standard,43.85
62,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.",283.06,39.7,electronics,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,416,Maroon,medium,7.1,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,2020-07-19,4.2,11,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,1.7,692,free,40.7
63,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",878.38,19.58,electronics,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,292,Turquoise,large,6.7,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,2022-06-12,3.0,621,a libero nam dui proin leo odio porttitor id consequat in consequat ut,4.1,840,free,37.18
